Country,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Vendor,Line Item Quantity,Line Item Value,Pack Price,Unit Price,First Line Designation,LineItemInsurance,Manufacturing country,Manufacturing_Country_Lat,Manufacturing_Country_Lon,Warehouse_Country_Lat,Warehouse_Country_Lon,Distance_to_Warehouse_mi,Delay
South Africa,DDP,Truck,2015-12-05,2015-05-12,PHARMACY DIRECT,3,47.7,15.9,0.26,No,0.05,United States,39.7837304,-100.445882,-28.8166236,24.991639,9281,-207
Ethiopia,EXW,Air,2012-09-05,2012-05-09,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",44,1276.0,29.0,1.45,Yes,1.79,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,-119
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,265,4896.7,18.48,0.31,No,6.06,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Ocean,2011-01-31,2011-03-04,Aurobindo Pharma Limited,76554,181432.98,2.37,0.04,Yes,391.17,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,32
South Africa,DDP,Truck,2009-10-29,2009-10-29,S. BUYS WHOLESALER,2000,19410.49,9.71,0.16,Yes,38.04,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,42,870.41,20.72,0.09,No,1.08,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2009-10-09,2009-09-10,S. BUYS WHOLESALER,29672,524304.06,17.67,0.59,Yes,1027.64,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-29
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,12,789.03,65.75,1.1,No,0.81,Netherlands,52.24764975,5.541246849406163,-28.8166236,24.991639,5723,0
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,50,3857.34,77.15,1.29,No,4.77,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-12-29,2009-12-29,S. BUYS WHOLESALER,8,121.46,15.18,0.25,No,0.26,France,46.603354,1.8883335,-28.8166236,24.991639,5407,0
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,32,790.81,24.71,0.41,No,0.81,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,6,91.48,15.25,0.51,No,0.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2014-10-12,2014-12-10,S. BUYS WHOLESALER,191,4145.72,21.71,0.09,No,4.88,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,59
South Africa,DDP,Truck,2009-05-08,2009-08-05,S. BUYS WHOLESALER,4910,18698.88,3.81,0.13,Yes,36.65,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,89
South Africa,DDP,Truck,2014-07-02,2014-02-07,S. BUYS WHOLESALER,46,1196.97,26.02,0.29,No,1.48,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-145
South Africa,DDP,Truck,2009-12-29,2009-12-29,S. BUYS WHOLESALER,30,846.07,28.2,0.94,No,1.82,France,46.603354,1.8883335,-28.8166236,24.991639,5407,0
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,8,136.19,17.02,0.57,No,0.17,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,11,332.32,30.21,1.01,No,0.34,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2014-06-02,2014-02-06,S. BUYS WHOLESALER,58,1068.21,18.42,0.61,No,1.32,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-116
South Africa,DDP,Truck,2015-12-02,2015-02-12,PHARMACY DIRECT,6,85.3,14.22,0.47,No,0.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-293
South Africa,DDP,Truck,2014-10-12,2014-12-10,S. BUYS WHOLESALER,36,228.01,6.33,0.03,No,0.27,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,59
South Africa,DDP,Truck,2009-10-19,2009-10-19,S. BUYS WHOLESALER,100,4835.18,48.35,0.16,Yes,9.48,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2014-05-08,2014-08-05,PHARMACY DIRECT,6,132.03,22.0,0.37,No,0.14,United States,39.7837304,-100.445882,-28.8166236,24.991639,9281,89
South Africa,DDP,Truck,2015-04-28,2015-04-28,PHARMACY DIRECT,7,174.67,24.95,0.42,No,0.18,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,2,31.73,15.86,0.26,No,0.04,Australia,-24.7761086,134.755,-28.8166236,24.991639,6484,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,91,6925.86,76.11,1.27,No,8.57,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Ocean,2010-12-10,2011-02-01,Aurobindo Pharma Limited,9572,43169.72,4.51,0.15,Yes,93.07,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,53
South Africa,DDP,Truck,2014-06-02,2014-02-06,S. BUYS WHOLESALER,757,11261.49,14.88,0.5,No,13.93,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-116
South Africa,DDP,Truck,2014-10-29,2014-10-29,PHARMACY DIRECT,4,88.27,22.07,0.07,Yes,0.09,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2014-10-12,2014-12-10,S. BUYS WHOLESALER,47,971.91,20.68,0.17,No,1.14,Germany,51.1638175,10.4478313,-28.8166236,24.991639,5597,59
South Africa,DDP,Ocean,2011-03-17,2011-03-17,Aurobindo Pharma Limited,11640,24676.8,2.12,0.01,Yes,53.2,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,6658,94179.41,14.15,0.24,No,116.5,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-08,2014-08-05,PHARMACY DIRECT,73,667.44,9.14,0.15,No,0.69,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,89
Senegal,EXW,Air,2015-06-23,2015-06-23,HETERO LABS LIMITED,100,200.0,2.0,0.07,Yes,0.24,India,22.3511148,78.6677428,14.4750607,-14.4529612,6714,0
South Africa,DDP,Truck,2009-12-28,2009-12-28,S. BUYS WHOLESALER,230,959.89,4.17,0.14,No,2.07,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-01-26,2015-01-26,PHARMACY DIRECT,11,56.85,5.17,0.02,No,0.06,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,8,136.19,17.02,0.57,No,0.17,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Cameroon,EXW,Air,2015-07-23,2015-07-23,Orasure Technologies Inc.,25,8750.0,350.0,3.5,Yes,10.3,Thailand,14.8971921,100.83273,4.6125522,13.1535811,8267,0
South Africa,DDP,Truck,2014-06-02,2014-02-06,S. BUYS WHOLESALER,6,144.28,24.05,0.1,No,0.18,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,-116
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,911,14646.84,16.08,0.54,No,18.12,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Ocean,2011-05-10,2011-11-24,Aurobindo Pharma Limited,42131,280171.15,6.65,0.22,Yes,462.28,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,198
South Africa,DDP,Truck,2010-12-05,2010-05-12,S. BUYS WHOLESALER,50,1636.37,32.73,0.36,Yes,3.53,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-207
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,26,493.97,19.0,0.08,No,0.51,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,10,249.54,24.95,0.42,No,0.26,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,67,1321.12,19.72,0.33,No,1.63,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,64,987.12,15.42,0.51,No,1.22,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-08-10,2009-10-14,S. BUYS WHOLESALER,1700,4270.78,2.51,0.01,Yes,8.37,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,65
Rwanda,CIP,Air,2013-10-19,2013-10-19,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),36,1800.0,50.0,0.28,Yes,2.23,Netherlands,52.24764975,5.541246849406163,-1.9646631,30.0644358,3309,0
South Africa,DDP,Truck,2010-12-05,2010-05-12,S. BUYS WHOLESALER,200,9382.78,46.91,1.56,No,20.23,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,-207
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,23,502.94,21.87,0.73,No,0.62,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,34,932.3,27.42,0.11,No,1.15,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-06-25,2014-06-25,PHARMACY DIRECT,2,44.13,22.06,0.07,Yes,0.05,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2015-09-03,2015-03-09,PHARMACY DIRECT,4,20.67,5.17,0.02,No,0.02,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-178
South Africa,DDP,Truck,2015-12-05,2015-05-12,PHARMACY DIRECT,9,143.1,15.9,0.26,No,0.15,United States,39.7837304,-100.445882,-28.8166236,24.991639,9281,-207
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,91,2074.51,22.8,0.1,No,2.57,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,7,126.22,18.03,0.3,No,0.13,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2010-05-31,2010-05-31,S. BUYS WHOLESALER,10,164.62,16.46,0.27,No,0.35,France,46.603354,1.8883335,-28.8166236,24.991639,5407,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,135,3650.16,27.04,0.11,No,4.52,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2010-04-06,2010-06-04,S. BUYS WHOLESALER,200,1213.75,6.07,0.1,Yes,2.62,France,46.603354,1.8883335,-28.8166236,24.991639,5407,59
South Africa,DDP,Truck,2010-05-14,2010-05-14,S. BUYS WHOLESALER,40,656.64,16.42,0.07,Yes,1.42,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2009-10-19,2009-10-19,S. BUYS WHOLESALER,140,3996.98,28.55,0.95,No,7.83,France,46.603354,1.8883335,-28.8166236,24.991639,5407,0
South Africa,DDP,Truck,2009-12-29,2009-12-29,S. BUYS WHOLESALER,120,866.06,7.22,0.04,No,1.87,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,545,13007.18,23.87,0.27,No,16.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,446,10825.73,24.27,0.1,No,11.13,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-11-28,2014-11-28,PHARMACY DIRECT,11,240.14,21.83,0.73,No,0.25,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Lesotho,EXW,Air,2014-07-05,2014-05-07,"Trinity Biotech, Plc",2500,80000.0,32.0,1.6,Yes,82.24,India,22.3511148,78.6677428,-29.6039267,28.3350193,1169,-59
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,220,7811.75,35.51,0.15,No,9.66,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2014-06-02,2014-02-06,S. BUYS WHOLESALER,94,6070.54,64.58,1.08,No,7.51,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-116
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,53,1337.93,25.24,0.42,No,1.66,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Air,2011-09-02,2011-03-17,ASPEN PHARMACARE,12000,120240.0,10.02,0.04,Yes,259.24,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,-169
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,14,472.13,33.72,1.12,No,0.58,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,47,857.74,18.25,0.2,No,0.88,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Nigeria,EXW,Air,2015-05-08,2015-08-05,EMCURE PHARMACEUTICALS LTD,11440,205920.0,18.0,0.6,Yes,211.69,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,89
South Africa,DDP,Truck,2014-10-12,2014-12-10,S. BUYS WHOLESALER,77,1608.43,20.89,0.23,No,1.89,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,59
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,1021,7656.67,7.5,0.12,No,9.47,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,131,398.4,3.04,0.1,No,0.49,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,133,3075.65,23.13,0.19,No,3.16,Germany,51.1638175,10.4478313,-28.8166236,24.991639,5597,0
Nigeria,FCA,Air,2015-07-07,2015-07-07,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2890,17166.6,5.94,0.1,Yes,20.21,Germany,51.1638175,10.4478313,9.6000359,7.9999721,1548,0
South Africa,DDP,Truck,2015-12-05,2015-05-12,PHARMACY DIRECT,3,6.49,2.16,0.07,No,0.01,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-207
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,6,71.03,11.84,0.39,No,0.07,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2010-12-05,2010-05-12,S. BUYS WHOLESALER,20,310.55,15.53,0.06,No,0.67,United States,39.7837304,-100.445882,-28.8166236,24.991639,9281,-207
South Africa,DDP,Truck,2010-05-31,2010-05-31,S. BUYS WHOLESALER,450,10244.69,22.77,0.38,No,22.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Vietnam,FCA,Air,2014-07-10,2014-10-07,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),100,2326.0,23.26,0.78,Yes,2.39,Germany,51.1638175,10.4478313,15.9266657,107.9650855,7178,89
South Africa,DDP,Truck,2014-07-02,2014-02-07,S. BUYS WHOLESALER,4,120.98,30.24,0.5,No,0.15,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-145
South Africa,DDP,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,3,93.57,31.19,0.52,No,0.1,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Rwanda,CIP,Air,2011-11-01,2011-01-11,HETERO LABS LIMITED,2094,9067.02,4.33,0.14,Yes,19.55,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-294
South Africa,DDP,Truck,2014-10-12,2014-12-10,S. BUYS WHOLESALER,4,54.01,13.5,0.45,No,0.06,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,59
Nigeria,EXW,Air,2015-04-30,2015-04-30,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",1620,51840.0,32.0,1.6,Yes,61.02,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,99,328.31,3.32,0.11,No,0.41,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-10-29,2009-10-29,S. BUYS WHOLESALER,1600,41783.61,26.11,0.44,Yes,81.9,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-12-05,2015-05-12,PHARMACY DIRECT,20,256.48,12.82,0.21,No,0.26,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-207
South Africa,DDP,Truck,2014-06-25,2014-06-25,PHARMACY DIRECT,8,157.41,19.68,0.66,No,0.16,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-09-03,2015-03-09,PHARMACY DIRECT,6,85.31,14.22,0.47,No,0.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-178
Mozambique,CIP,Air,2015-01-20,2015-01-20,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),40,2220.0,55.5,0.92,Yes,2.28,Netherlands,52.24764975,5.541246849406163,-19.302233,34.9144977,5250,0
South Africa,DDP,Truck,2014-11-07,2014-07-11,S. BUYS WHOLESALER,1,25.69,25.69,0.43,Yes,0.03,United States,39.7837304,-100.445882,-28.8166236,24.991639,9281,-119
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,1152,34884.66,30.28,0.5,No,43.15,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Nigeria,EXW,Air,2015-07-23,2015-07-23,EMCURE PHARMACEUTICALS LTD,9070,163260.0,18.0,0.6,Yes,167.83,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,20,143.05,7.15,0.03,No,0.15,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2014-03-10,2014-10-03,PHARMACY DIRECT,5,124.77,24.95,0.42,No,0.13,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,207
South Africa,DDP,Truck,2009-10-27,2009-10-27,S. BUYS WHOLESALER,4500,20364.96,4.53,0.08,Yes,39.92,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2010-05-31,2010-05-31,S. BUYS WHOLESALER,100,3988.5,39.88,0.66,No,8.6,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,4,26.78,6.7,0.03,No,0.03,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-01-26,2015-01-26,PHARMACY DIRECT,11,240.14,21.83,0.73,No,0.25,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,8,122.18,15.27,0.51,No,0.13,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-02-06,2015-06-02,PHARMACY DIRECT,38,428.22,11.27,0.38,No,0.44,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,116
South Africa,DDP,Ocean,2011-06-12,2011-12-06,CIPLA LIMITED,129183,351377.76,2.72,0.05,Yes,579.77,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,177
South Africa,DDP,Truck,2014-08-13,2014-08-13,S. BUYS WHOLESALER,2,46.9,23.45,0.08,Yes,0.06,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
Haiti,CIP,Air,2014-03-28,2014-03-28,HETERO LABS LIMITED,288,717.12,2.49,0.04,Yes,0.89,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
South Africa,DDP,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,3,53.24,17.75,0.3,No,0.05,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-28,2014-08-28,PHARMACY DIRECT,4,60.99,15.25,0.51,No,0.06,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-02-06,2015-06-02,PHARMACY DIRECT,14,300.08,21.43,0.36,No,0.31,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,116
South Africa,DDP,Ocean,2011-03-17,2011-03-17,Aurobindo Pharma Limited,33476,70969.12,2.12,0.01,Yes,153.01,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Ocean,2010-12-15,2011-02-11,STRIDES ARCOLAB LIMITED,122743,303175.21,2.47,0.04,Yes,653.65,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,58
South Africa,DDP,Truck,2013-04-16,2013-04-16,S. BUYS WHOLESALER,251,4996.06,19.9,0.66,No,6.18,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,45,1102.97,24.51,0.1,No,1.13,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,24,329.7,13.74,0.23,No,0.34,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-27,2014-08-27,S. BUYS WHOLESALER,203,3395.39,16.73,0.56,No,4.2,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-06-25,2014-06-25,PHARMACY DIRECT,45,3104.58,68.99,1.15,No,3.19,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,88,6697.54,76.11,1.27,No,8.28,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-11,2014-11-05,PHARMACY DIRECT,46,1085.01,23.59,0.26,No,1.12,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,178
South Africa,DDP,Truck,2009-10-29,2009-10-29,S. BUYS WHOLESALER,8146,79058.92,9.71,0.16,No,154.96,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-07-02,2014-02-07,S. BUYS WHOLESALER,72,5479.8,76.11,1.27,No,6.78,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-145
South Africa,DDP,Truck,2015-02-06,2015-06-02,PHARMACY DIRECT,6,85.31,14.22,0.47,No,0.09,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,116
South Africa,DDP,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,3,46.79,15.6,0.52,No,0.05,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Dominican Republic,DDU,Air,2010-11-30,2010-11-30,IDIS LIMITED,204,61512.12,301.53,5.03,Yes,132.62,United States,39.7837304,-100.445882,19.0974031,-70.3028026,2290,0
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,47,568.37,12.09,0.4,No,0.58,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-11-19,2009-11-19,S. BUYS WHOLESALER,1,19.97,19.97,0.08,Yes,0.04,Saudi Arabia,25.6242618,42.3528328,-28.8166236,24.991639,6473,0
South Africa,DDP,Truck,2015-02-19,2015-02-19,PHARMACY DIRECT,3,8.99,3.0,0.1,No,0.01,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,6,394.51,65.75,1.1,No,0.41,Netherlands,52.24764975,5.541246849406163,-28.8166236,24.991639,5723,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,7,211.71,30.24,0.5,No,0.26,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-12-29,2009-12-29,S. BUYS WHOLESALER,15,161.34,10.76,0.13,Yes,0.35,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,0
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,5,71.09,14.22,0.47,No,0.07,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,4,110.05,27.51,0.23,No,0.11,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,94,311.73,3.32,0.11,No,0.39,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
Vietnam,EXW,Air,2015-07-09,2015-09-07,HETERO LABS LIMITED,17760,168720.0,9.5,0.32,Yes,198.58,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,60
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,190,4438.36,23.36,0.26,No,4.56,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-08-29,2014-08-29,S. BUYS WHOLESALER,6,100.91,16.82,0.56,No,0.12,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2009-07-10,2009-10-07,S. BUYS WHOLESALER,1440,27430.13,19.05,0.64,Yes,53.76,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,89
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,123,867.36,7.05,0.12,No,0.89,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2010-01-04,2010-04-01,S. BUYS WHOLESALER,30,1237.01,41.23,0.69,No,2.67,United Kingdom,54.7023545,-3.2765753,-28.8166236,24.991639,6010,87
South Africa,DDP,Truck,2015-12-02,2015-02-12,PHARMACY DIRECT,6,66.1,11.02,0.37,No,0.07,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,-293
South Africa,DDP,Truck,2015-07-24,2015-07-24,PHARMACY DIRECT,35,1874.71,53.56,0.89,No,1.93,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2014-05-08,2014-08-05,PHARMACY DIRECT,1,24.95,24.95,0.42,No,0.03,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,89
South Africa,DDP,Truck,2014-01-13,2014-01-13,S. BUYS WHOLESALER,18,271.8,15.1,0.5,No,0.28,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
South Africa,DDP,Truck,2015-08-24,2015-08-24,PHARMACY DIRECT,9,21.81,2.42,0.08,No,0.02,India,22.3511148,78.6677428,-28.8166236,24.991639,5026,0
